,City,LocType,NO2,SO2,Sampling.Date,State
584,Hyderabad,"Residential, Rural and other Areas",17.05,4.1,2006-07-11,Andhra Pradesh
585,Hyderabad,"Residential, Rural and other Areas",13.8,4.4,2006-09-11,Andhra Pradesh
586,Hyderabad,"Residential, Rural and other Areas",16.65,4.1,2006-11-19,Andhra Pradesh
587,Hyderabad,"Residential, Rural and other Areas",17.55,4.2,2006-11-22,Andhra Pradesh
588,Hyderabad,"Residential, Rural and other Areas",16.75,4.45,2006-11-25,Andhra Pradesh
589,Hyderabad,"Residential, Rural and other Areas",16.45,4.25,2006-11-28,Andhra Pradesh
590,Hyderabad,"Residential, Rural and other Areas",15.5,4.3,2006-02-12,Andhra Pradesh
591,Hyderabad,"Residential, Rural and other Areas",16.2,4.4,2006-05-12,Andhra Pradesh
592,Hyderabad,"Residential, Rural and other Areas",17.5,4.4,2006-08-12,Andhra Pradesh
593,Hyderabad,"Residential, Rural and other Areas",17.0,4.2,2006-11-12,Andhra Pradesh
594,Hyderabad,"Residential, Rural and other Areas",17.0,4.3,2006-12-14,Andhra Pradesh
595,Hyderabad,"Residential, Rural and other Areas",15.4,4.2,2006-12-17,Andhra Pradesh
596,Hyderabad,"Residential, Rural and other Areas",16.6,4.3,2006-12-20,Andhra Pradesh
597,Hyderabad,"Residential, Rural and other Areas",15.1,4.4,2006-12-23,Andhra Pradesh
598,Hyderabad,"Residential, Rural and other Areas",22.1,4.2,2006-12-29,Andhra Pradesh
599,Hyderabad,"Residential, Rural and other Areas",27.2,5.8,2006-02-01,Andhra Pradesh
600,Hyderabad,"Residential, Rural and other Areas",29.8,5.4,2006-12-02,Andhra Pradesh
601,Hyderabad,"Residential, Rural and other Areas",43.5,4.7,2006-02-15,Andhra Pradesh
602,Hyderabad,"Residential, Rural and other Areas",57.9,5.1,2006-02-17,Andhra Pradesh
603,Hyderabad,"Residential, Rural and other Areas",57.0,4.9,2006-02-23,Andhra Pradesh
604,Hyderabad,"Residential, Rural and other Areas",24.75,4.6,2006-03-03,Andhra Pradesh
605,Hyderabad,"Residential, Rural and other Areas",32.8,5.3,2006-03-18,Andhra Pradesh
606,Hyderabad,"Residential, Rural and other Areas",30.9,5.4,2006-03-21,Andhra Pradesh
607,Hyderabad,"Residential, Rural and other Areas",36.5,5.3,2006-03-22,Andhra Pradesh
608,Hyderabad,"Residential, Rural and other Areas",28.8,5.2,2006-03-26,Andhra Pradesh
609,Hyderabad,"Residential, Rural and other Areas",24.533333333333335,6.8,2006-03-28,Andhra Pradesh
610,Hyderabad,"Residential, Rural and other Areas",32.1,5.2,2006-03-31,Andhra Pradesh
611,Hyderabad,"Residential, Rural and other Areas",32.1,5.2,2006-04-04,Andhra Pradesh
612,Hyderabad,"Residential, Rural and other Areas",65.3,5.4,2006-07-04,Andhra Pradesh
613,Hyderabad,"Residential, Rural and other Areas",31.8,5.5,2006-04-15,Andhra Pradesh
614,Hyderabad,"Residential, Rural and other Areas",32.5,5.3,2006-04-30,Andhra Pradesh
615,Hyderabad,"Residential, Rural and other Areas",29.7,5.2,2006-02-05,Andhra Pradesh
616,Hyderabad,"Residential, Rural and other Areas",32.0,5.4,2006-05-05,Andhra Pradesh
617,Hyderabad,"Residential, Rural and other Areas",32.8,5.2,2006-12-05,Andhra Pradesh
618,Hyderabad,"Residential, Rural and other Areas",32.3,5.2,2006-05-30,Andhra Pradesh
619,Hyderabad,"Residential, Rural and other Areas",31.0,5.2,2006-03-06,Andhra Pradesh
620,Hyderabad,"Residential, Rural and other Areas",32.7,5.3,2006-07-06,Andhra Pradesh
621,Hyderabad,"Residential, Rural and other Areas",27.95,4.75,2006-10-06,Andhra Pradesh
622,Hyderabad,"Residential, Rural and other Areas",31.7,4.55,2006-06-22,Andhra Pradesh
623,Hyderabad,"Residential, Rural and other Areas",29.4,4.9,2006-05-07,Andhra Pradesh
624,Hyderabad,"Residential, Rural and other Areas",23.9,4.5,2006-07-19,Andhra Pradesh
625,Hyderabad,"Residential, Rural and other Areas",28.8,5.1,2006-07-31,Andhra Pradesh
626,Hyderabad,"Residential, Rural and other Areas",29.3,5.1,2006-07-08,Andhra Pradesh
627,Hyderabad,"Residential, Rural and other Areas",33.3,12.4,2006-08-30,Andhra Pradesh
628,Hyderabad,"Residential, Rural and other Areas",24.4,4.5,2006-10-09,Andhra Pradesh
629,Hyderabad,"Residential, Rural and other Areas",31.1,5.0,2006-02-10,Andhra Pradesh
630,Hyderabad,"Residential, Rural and other Areas",30.9,5.2,2006-11-10,Andhra Pradesh
631,Hyderabad,"Residential, Rural and other Areas",29.75,4.4,2006-10-19,Andhra Pradesh
632,Hyderabad,"Residential, Rural and other Areas",39.3,5.1,2006-11-29,Andhra Pradesh
633,Hyderabad,"Residential, Rural and other Areas",34.0,5.3,2006-12-30,Andhra Pradesh
634,Hyderabad,"Residential, Rural and other Areas",27.7,5.5,2006-01-23,Andhra Pradesh
635,Hyderabad,"Residential, Rural and other Areas",32.5,4.0,2006-01-31,Andhra Pradesh
636,Hyderabad,"Residential, Rural and other Areas",34.0,4.0,2006-03-02,Andhra Pradesh
637,Hyderabad,"Residential, Rural and other Areas",35.0,4.0,2006-08-02,Andhra Pradesh
638,Hyderabad,"Residential, Rural and other Areas",24.3,4.0,2006-10-04,Andhra Pradesh
639,Hyderabad,"Residential, Rural and other Areas",24.9,4.0,2006-04-13,Andhra Pradesh
640,Hyderabad,"Residential, Rural and other Areas",22.4,4.0,2006-03-05,Andhra Pradesh
641,Hyderabad,"Residential, Rural and other Areas",25.6,4.0,2006-11-05,Andhra Pradesh
642,Hyderabad,"Residential, Rural and other Areas",25.6,4.0,2006-05-15,Andhra Pradesh
643,Hyderabad,"Residential, Rural and other Areas",23.7,4.0,2006-01-07,Andhra Pradesh
644,Hyderabad,"Residential, Rural and other Areas",26.0,4.0,2006-10-07,Andhra Pradesh
645,Hyderabad,"Residential, Rural and other Areas",22.1,4.0,2006-07-13,Andhra Pradesh
646,Hyderabad,"Residential, Rural and other Areas",25.0,4.0,2006-07-28,Andhra Pradesh
647,Hyderabad,"Residential, Rural and other Areas",22.6,4.0,2006-08-15,Andhra Pradesh
648,Hyderabad,"Residential, Rural and other Areas",23.0,4.0,2006-08-23,Andhra Pradesh
649,Hyderabad,"Residential, Rural and other Areas",23.2,4.0,2006-08-29,Andhra Pradesh
650,Hyderabad,"Residential, Rural and other Areas",24.7,4.0,2006-08-31,Andhra Pradesh
651,Hyderabad,"Residential, Rural and other Areas",19.4,4.0,2006-01-09,Andhra Pradesh
652,Hyderabad,"Residential, Rural and other Areas",19.7,4.0,2006-07-09,Andhra Pradesh
653,Hyderabad,"Residential, Rural and other Areas",19.6,4.0,2006-09-19,Andhra Pradesh
654,Hyderabad,"Residential, Rural and other Areas",19.4,4.0,2006-09-28,Andhra Pradesh
655,Hyderabad,"Residential, Rural and other Areas",20.8,4.0,2006-10-10,Andhra Pradesh
656,Hyderabad,"Residential, Rural and other Areas",20.4,4.0,2006-10-13,Andhra Pradesh
657,Hyderabad,"Residential, Rural and other Areas",18.7,4.0,2006-01-11,Andhra Pradesh
658,Hyderabad,"Residential, Rural and other Areas",17.6,4.0,2006-10-11,Andhra Pradesh
659,Hyderabad,"Residential, Rural and other Areas",17.7,4.0,2006-11-16,Andhra Pradesh
660,Hyderabad,"Residential, Rural and other Areas",15.1,4.0,2006-01-12,Andhra Pradesh
661,Hyderabad,"Residential, Rural and other Areas",15.1,4.0,2006-04-12,Andhra Pradesh
662,Hyderabad,"Residential, Rural and other Areas",14.5,4.0,2006-07-12,Andhra Pradesh
663,Hyderabad,"Residential, Rural and other Areas",14.7,4.0,2006-10-12,Andhra Pradesh
664,Hyderabad,"Residential, Rural and other Areas",15.0,4.0,2006-12-13,Andhra Pradesh
665,Hyderabad,"Residential, Rural and other Areas",14.8,4.0,2006-12-16,Andhra Pradesh
666,Hyderabad,"Residential, Rural and other Areas",14.8,4.0,2006-12-19,Andhra Pradesh
667,Hyderabad,"Residential, Rural and other Areas",14.5,4.0,2006-12-22,Andhra Pradesh
668,Hyderabad,"Residential, Rural and other Areas",20.4,7.75,2007-02-13,Andhra Pradesh
669,Hyderabad,"Residential, Rural and other Areas",13.25,9.3,2007-02-19,Andhra Pradesh
670,Hyderabad,"Residential, Rural and other Areas",26.650000000000002,8.625,2007-02-23,Andhra Pradesh
671,Hyderabad,"Residential, Rural and other Areas",24.666666666666664,6.1,2007-02-27,Andhra Pradesh
672,Hyderabad,"Residential, Rural and other Areas",8.0,3.5,2007-03-13,Andhra Pradesh
673,Hyderabad,"Residential, Rural and other Areas",27.0,5.0,2007-03-21,Andhra Pradesh
674,Hyderabad,"Residential, Rural and other Areas",17.266666666666666,5.566666666666666,2007-03-27,Andhra Pradesh
675,Hyderabad,"Residential, Rural and other Areas",16.8,6.75,2007-03-29,Andhra Pradesh
676,Hyderabad,"Residential, Rural and other Areas",15.0,10.0,2007-05-13,Andhra Pradesh
677,Hyderabad,"Residential, Rural and other Areas",15.2,4.45,2007-05-16,Andhra Pradesh
678,Hyderabad,"Residential, Rural and other Areas",21.85,5.300000000000001,2007-05-21,Andhra Pradesh
679,Hyderabad,"Residential, Rural and other Areas",12.7,7.4,2007-05-25,Andhra Pradesh
680,Hyderabad,"Residential, Rural and other Areas",22.6,5.1,2007-05-29,Andhra Pradesh
681,Hyderabad,"Residential, Rural and other Areas",27.3,5.366666666666666,2007-06-13,Andhra Pradesh
682,Hyderabad,"Residential, Rural and other Areas",30.6,5.35,2007-06-17,Andhra Pradesh
683,Hyderabad,"Residential, Rural and other Areas",25.0,5.5,2007-06-19,Andhra Pradesh
684,Hyderabad,"Residential, Rural and other Areas",21.46666666666667,5.1,2007-06-22,Andhra Pradesh
685,Hyderabad,"Residential, Rural and other Areas",25.9,5.4,2007-06-27,Andhra Pradesh
686,Hyderabad,"Residential, Rural and other Areas",18.133333333333333,5.4,2007-08-16,Andhra Pradesh
687,Hyderabad,"Residential, Rural and other Areas",28.375,6.125,2007-08-21,Andhra Pradesh
688,Hyderabad,"Residential, Rural and other Areas",26.65,4.35,2007-08-24,Andhra Pradesh
689,Hyderabad,"Residential, Rural and other Areas",25.55,5.25,2007-08-29,Andhra Pradesh
690,Hyderabad,"Residential, Rural and other Areas",25.325,4.7,2007-10-17,Andhra Pradesh
691,Hyderabad,"Residential, Rural and other Areas",26.875,5.65,2007-10-23,Andhra Pradesh
692,Hyderabad,"Residential, Rural and other Areas",20.0,3.4,2007-10-25,Andhra Pradesh
693,Hyderabad,"Residential, Rural and other Areas",22.53333333333333,4.033333333333333,2007-10-29,Andhra Pradesh
694,Hyderabad,"Residential, Rural and other Areas",30.599999999999998,4.925,2007-11-15,Andhra Pradesh
695,Hyderabad,"Residential, Rural and other Areas",23.15,5.15,2007-11-19,Andhra Pradesh
696,Hyderabad,"Residential, Rural and other Areas",25.366666666666667,4.5,2007-11-23,Andhra Pradesh
697,Hyderabad,"Residential, Rural and other Areas",34.7,5.075,2007-11-27,Andhra Pradesh
698,Hyderabad,"Residential, Rural and other Areas",24.925,5.125,2007-11-29,Andhra Pradesh
699,Hyderabad,"Residential, Rural and other Areas",22.9,4.15,2007-12-13,Andhra Pradesh
700,Hyderabad,"Residential, Rural and other Areas",27.525,4.575,2007-12-17,Andhra Pradesh
701,Hyderabad,"Residential, Rural and other Areas",20.0,5.05,2007-12-19,Andhra Pradesh
702,Hyderabad,"Residential, Rural and other Areas",16.65,4.15,2007-12-26,Andhra Pradesh
703,Hyderabad,"Residential, Rural and other Areas",17.233333333333334,5.066666666666666,2007-12-30,Andhra Pradesh
704,Hyderabad,"Residential, Rural and other Areas",45.75,5.15,2007-01-17,Andhra Pradesh
705,Hyderabad,"Residential, Rural and other Areas",64.35,5.300000000000001,2007-01-21,Andhra Pradesh
706,Hyderabad,"Residential, Rural and other Areas",41.95,5.05,2007-01-23,Andhra Pradesh
707,Hyderabad,"Residential, Rural and other Areas",28.4,4.866666666666666,2007-01-27,Andhra Pradesh
708,Hyderabad,"Residential, Rural and other Areas",33.0,5.1,2007-01-29,Andhra Pradesh
709,Hyderabad,"Residential, Rural and other Areas",30.85,5.25,2007-02-15,Andhra Pradesh
710,Hyderabad,"Residential, Rural and other Areas",35.25,5.25,2007-02-17,Andhra Pradesh
711,Hyderabad,"Residential, Rural and other Areas",36.2,4.95,2007-02-21,Andhra Pradesh
712,Hyderabad,"Residential, Rural and other Areas",35.8,5.3,2007-02-25,Andhra Pradesh
713,Hyderabad,"Residential, Rural and other Areas",23.8,4.949999999999999,2007-02-28,Andhra Pradesh
714,Hyderabad,"Residential, Rural and other Areas",33.9,5.0,2007-03-15,Andhra Pradesh
715,Hyderabad,"Residential, Rural and other Areas",33.15,5.2,2007-03-17,Andhra Pradesh
716,Hyderabad,"Residential, Rural and other Areas",34.3,5.0,2007-03-31,Andhra Pradesh
717,Hyderabad,"Residential, Rural and other Areas",35.3,5.25,2007-04-15,Andhra Pradesh
718,Hyderabad,"Residential, Rural and other Areas",40.4,5.1,2007-04-17,Andhra Pradesh
719,Hyderabad,"Residential, Rural and other Areas",34.25,5.2,2007-04-21,Andhra Pradesh
720,Hyderabad,"Residential, Rural and other Areas",44.2,5.85,2007-04-23,Andhra Pradesh
721,Hyderabad,"Residential, Rural and other Areas",37.1,5.15,2007-04-27,Andhra Pradesh
722,Hyderabad,"Residential, Rural and other Areas",33.55,5.2,2007-05-15,Andhra Pradesh
723,Hyderabad,"Residential, Rural and other Areas",29.05,5.35,2007-05-17,Andhra Pradesh
724,Hyderabad,"Residential, Rural and other Areas",34.599999999999994,4.95,2007-05-23,Andhra Pradesh
725,Hyderabad,"Residential, Rural and other Areas",21.65,4.65,2007-05-26,Andhra Pradesh
726,Hyderabad,"Residential, Rural and other Areas",26.15,5.0,2007-05-27,Andhra Pradesh
727,Hyderabad,"Residential, Rural and other Areas",34.55,5.25,2007-06-15,Andhra Pradesh
728,Hyderabad,"Residential, Rural and other Areas",32.95,5.15,2007-06-21,Andhra Pradesh
729,Hyderabad,"Residential, Rural and other Areas",31.75,5.35,2007-06-23,Andhra Pradesh
730,Hyderabad,"Residential, Rural and other Areas",33.5,5.2,2007-06-30,Andhra Pradesh
731,Hyderabad,"Residential, Rural and other Areas",33.35,5.15,2007-07-15,Andhra Pradesh
732,Hyderabad,"Residential, Rural and other Areas",32.400000000000006,5.199999999999999,2007-07-17,Andhra Pradesh
733,Hyderabad,"Residential, Rural and other Areas",27.75,4.85,2007-07-21,Andhra Pradesh
734,Hyderabad,"Residential, Rural and other Areas",27.65,4.949999999999999,2007-07-23,Andhra Pradesh
735,Hyderabad,"Residential, Rural and other Areas",33.55,5.1,2007-07-27,Andhra Pradesh
736,Hyderabad,"Residential, Rural and other Areas",27.85,4.949999999999999,2007-07-29,Andhra Pradesh
737,Hyderabad,"Residential, Rural and other Areas",32.5,5.0,2007-08-17,Andhra Pradesh
738,Hyderabad,"Residential, Rural and other Areas",29.05,5.25,2007-08-23,Andhra Pradesh
739,Hyderabad,"Residential, Rural and other Areas",31.2,5.050000000000001,2007-08-27,Andhra Pradesh
740,Hyderabad,"Residential, Rural and other Areas",32.25,5.050000000000001,2007-09-15,Andhra Pradesh
741,Hyderabad,"Residential, Rural and other Areas",32.0,5.15,2007-09-17,Andhra Pradesh
742,Hyderabad,"Residential, Rural and other Areas",31.85,5.1,2007-09-21,Andhra Pradesh
743,Hyderabad,"Residential, Rural and other Areas",31.4,5.15,2007-09-23,Andhra Pradesh
744,Hyderabad,"Residential, Rural and other Areas",31.7,5.0,2007-09-27,Andhra Pradesh
745,Hyderabad,"Residential, Rural and other Areas",33.2,5.050000000000001,2007-10-15,Andhra Pradesh
746,Hyderabad,"Residential, Rural and other Areas",27.3,5.033333333333333,2007-10-20,Andhra Pradesh
747,Hyderabad,"Residential, Rural and other Areas",32.0,5.2,2007-10-27,Andhra Pradesh
748,Hyderabad,"Residential, Rural and other Areas",32.1,4.8,2007-11-13,Andhra Pradesh
749,Hyderabad,"Residential, Rural and other Areas",32.0,5.050000000000001,2007-11-17,Andhra Pradesh
750,Hyderabad,"Residential, Rural and other Areas",31.7,5.2,2007-11-21,Andhra Pradesh
751,Hyderabad,"Residential, Rural and other Areas",33.400000000000006,5.25,2007-12-15,Andhra Pradesh
752,Hyderabad,"Residential, Rural and other Areas",32.75,5.5,2007-12-21,Andhra Pradesh
753,Hyderabad,"Residential, Rural and other Areas",21.75,4.4,2007-12-27,Andhra Pradesh
754,Hyderabad,"Residential, Rural and other Areas",31.4,5.300000000000001,2007-12-29,Andhra Pradesh
755,Hyderabad,"Residential, Rural and other Areas",16.1,4.2,2007-01-14,Andhra Pradesh
756,Hyderabad,"Residential, Rural and other Areas",16.9,4.3,2007-01-16,Andhra Pradesh
757,Hyderabad,"Residential, Rural and other Areas",18.6,4.4,2007-01-20,Andhra Pradesh
758,Hyderabad,"Residential, Rural and other Areas",19.1,4.4,2007-01-22,Andhra Pradesh
759,Hyderabad,"Residential, Rural and other Areas",16.3,4.8,2007-02-14,Andhra Pradesh
760,Hyderabad,"Residential, Rural and other Areas",15.8,4.8,2007-02-20,Andhra Pradesh
761,Hyderabad,"Residential, Rural and other Areas",15.2,4.8,2007-02-22,Andhra Pradesh
762,Hyderabad,"Residential, Rural and other Areas",15.0,4.6,2007-02-26,Andhra Pradesh
763,Hyderabad,"Residential, Rural and other Areas",15.6,4.3,2007-03-16,Andhra Pradesh
764,Hyderabad,"Residential, Rural and other Areas",16.5,4.4,2007-03-20,Andhra Pradesh
765,Hyderabad,"Residential, Rural and other Areas",16.5,4.7,2007-03-22,Andhra Pradesh
766,Hyderabad,"Residential, Rural and other Areas",15.5,4.5,2007-03-26,Andhra Pradesh
767,Hyderabad,"Residential, Rural and other Areas",28.75,4.949999999999999,2007-03-28,Andhra Pradesh
768,Hyderabad,"Residential, Rural and other Areas",14.5,4.8,2007-04-14,Andhra Pradesh
769,Hyderabad,"Residential, Rural and other Areas",16.1,4.2,2007-04-16,Andhra Pradesh
770,Hyderabad,"Residential, Rural and other Areas",19.3,4.2,2007-04-20,Andhra Pradesh
771,Hyderabad,"Residential, Rural and other Areas",15.9,4.2,2007-04-26,Andhra Pradesh
772,Hyderabad,"Residential, Rural and other Areas",19.2,4.1,2007-04-28,Andhra Pradesh
773,Hyderabad,"Residential, Rural and other Areas",14.8,4.1,2007-05-14,Andhra Pradesh
774,Hyderabad,"Residential, Rural and other Areas",15.6,4.7,2007-05-20,Andhra Pradesh
775,Hyderabad,"Residential, Rural and other Areas",16.6,4.2,2007-06-14,Andhra Pradesh
776,Hyderabad,"Residential, Rural and other Areas",14.3,4.1,2007-06-16,Andhra Pradesh
777,Hyderabad,"Residential, Rural and other Areas",16.8,4.1,2007-06-20,Andhra Pradesh
778,Hyderabad,"Residential, Rural and other Areas",15.3,4.1,2007-06-26,Andhra Pradesh
779,Hyderabad,"Residential, Rural and other Areas",12.8,4.1,2007-06-28,Andhra Pradesh
780,Hyderabad,"Residential, Rural and other Areas",14.8,4.2,2007-07-14,Andhra Pradesh
781,Hyderabad,"Residential, Rural and other Areas",16.0,5.0,2007-07-16,Andhra Pradesh
782,Hyderabad,"Residential, Rural and other Areas",14.1,4.1,2007-07-20,Andhra Pradesh
783,Hyderabad,"Residential, Rural and other Areas",14.4,4.2,2007-07-26,Andhra Pradesh
784,Hyderabad,"Residential, Rural and other Areas",15.0,4.1,2007-07-28,Andhra Pradesh
785,Hyderabad,"Residential, Rural and other Areas",14.1,4.2,2007-08-14,Andhra Pradesh
786,Hyderabad,"Residential, Rural and other Areas",13.3,4.1,2007-08-20,Andhra Pradesh
787,Hyderabad,"Residential, Rural and other Areas",15.4,4.3,2007-08-22,Andhra Pradesh
788,Hyderabad,"Residential, Rural and other Areas",14.9,4.2,2007-08-26,Andhra Pradesh
789,Hyderabad,"Residential, Rural and other Areas",14.4,4.2,2007-09-14,Andhra Pradesh
790,Hyderabad,"Residential, Rural and other Areas",14.9,4.2,2007-09-20,Andhra Pradesh
791,Hyderabad,"Residential, Rural and other Areas",14.6,4.3,2007-09-22,Andhra Pradesh
792,Hyderabad,"Residential, Rural and other Areas",14.8,4.2,2007-09-26,Andhra Pradesh
793,Hyderabad,"Residential, Rural and other Areas",14.8,4.1,2007-09-28,Andhra Pradesh
794,Hyderabad,"Residential, Rural and other Areas",17.0,4.2,2007-10-16,Andhra Pradesh
795,Hyderabad,"Residential, Rural and other Areas",15.6,4.2,2007-10-18,Andhra Pradesh
796,Hyderabad,"Residential, Rural and other Areas",13.7,4.7,2007-10-22,Andhra Pradesh
797,Hyderabad,"Residential, Rural and other Areas",14.4,4.3,2007-10-26,Andhra Pradesh
798,Hyderabad,"Residential, Rural and other Areas",14.4,4.2,2007-10-28,Andhra Pradesh
799,Hyderabad,"Residential, Rural and other Areas",14.0,4.2,2007-11-14,Andhra Pradesh
800,Hyderabad,"Residential, Rural and other Areas",14.4,4.1,2007-11-16,Andhra Pradesh
801,Hyderabad,"Residential, Rural and other Areas",14.0,4.1,2007-11-20,Andhra Pradesh
802,Hyderabad,"Residential, Rural and other Areas",14.9,4.3,2007-11-22,Andhra Pradesh
803,Hyderabad,"Residential, Rural and other Areas",14.7,4.1,2007-11-26,Andhra Pradesh
804,Hyderabad,"Residential, Rural and other Areas",12.8,4.8,2007-12-16,Andhra Pradesh
805,Hyderabad,"Residential, Rural and other Areas",15.8,4.4,2007-12-20,Andhra Pradesh
806,Hyderabad,"Residential, Rural and other Areas",16.7,4.2,2007-12-24,Andhra Pradesh
807,Hyderabad,"Residential, Rural and other Areas",15.2,4.7,2007-12-28,Andhra Pradesh
808,Hyderabad,"Residential, Rural and other Areas",25.0,4.9,2007-12-31,Andhra Pradesh
809,Hyderabad,"Residential, Rural and other Areas",32.0,5.5,2007-01-13,Andhra Pradesh
810,Hyderabad,"Residential, Rural and other Areas",49.1,4.9,2007-01-31,Andhra Pradesh
811,Hyderabad,"Residential, Rural and other Areas",30.6,4.9,2007-03-18,Andhra Pradesh
812,Hyderabad,"Residential, Rural and other Areas",25.2,4.050000000000001,2007-03-23,Andhra Pradesh
813,Hyderabad,"Residential, Rural and other Areas",35.7,5.3,2007-04-29,Andhra Pradesh
814,Hyderabad,"Residential, Rural and other Areas",31.0,5.0,2007-06-29,Andhra Pradesh
815,Hyderabad,"Residential, Rural and other Areas",35.0,4.9,2007-08-19,Andhra Pradesh
816,Hyderabad,"Residential, Rural and other Areas",33.3,4.8,2007-09-29,Andhra Pradesh
817,Hyderabad,"Residential, Rural and other Areas",37.8,5.4,2007-11-24,Andhra Pradesh
818,Hyderabad,"Residential, Rural and other Areas",32.7,5.5,2007-12-23,Andhra Pradesh
819,Hyderabad,"Residential, Rural and other Areas",22.849999999999998,7.9,2007-01-02,Andhra Pradesh
820,Hyderabad,"Residential, Rural and other Areas",38.300000000000004,8.566666666666666,2007-05-02,Andhra Pradesh
821,Hyderabad,"Residential, Rural and other Areas",20.65,8.25,2007-07-02,Andhra Pradesh
822,Hyderabad,"Residential, Rural and other Areas",26.474999999999998,6.95,2007-05-03,Andhra Pradesh
823,Hyderabad,"Residential, Rural and other Areas",9.5,4.45,2007-07-03,Andhra Pradesh
824,Hyderabad,"Residential, Rural and other Areas",25.174999999999997,4.425,2007-11-03,Andhra Pradesh
825,Hyderabad,"Residential, Rural and other Areas",27.566666666666666,6.266666666666667,2007-03-05,Andhra Pradesh
826,Hyderabad,"Residential, Rural and other Areas",13.5,6.0,2007-07-05,Andhra Pradesh
827,Hyderabad,"Residential, Rural and other Areas",18.6,6.5,2007-09-05,Andhra Pradesh
828,Hyderabad,"Residential, Rural and other Areas",21.8,5.066666666666666,2007-04-06,Andhra Pradesh
829,Hyderabad,"Residential, Rural and other Areas",25.0,5.5,2007-07-06,Andhra Pradesh
830,Hyderabad,"Residential, Rural and other Areas",24.9,5.3,2007-11-06,Andhra Pradesh
831,Hyderabad,"Residential, Rural and other Areas",21.266666666666666,5.166666666666667,2007-02-08,Andhra Pradesh
832,Hyderabad,"Residential, Rural and other Areas",23.15,6.2,2007-06-08,Andhra Pradesh
833,Hyderabad,"Residential, Rural and other Areas",18.566666666666666,5.2,2007-08-08,Andhra Pradesh
834,Hyderabad,"Residential, Rural and other Areas",24.25,6.6,2007-12-08,Andhra Pradesh
835,Hyderabad,"Residential, Rural and other Areas",23.533333333333335,4.5,2007-03-10,Andhra Pradesh
836,Hyderabad,"Residential, Rural and other Areas",19.8,5.35,2007-07-10,Andhra Pradesh
837,Hyderabad,"Residential, Rural and other Areas",27.4,4.825,2007-09-10,Andhra Pradesh
838,Hyderabad,"Residential, Rural and other Areas",15.95,3.85,2007-12-10,Andhra Pradesh
839,Hyderabad,"Residential, Rural and other Areas",29.533333333333335,4.8,2007-04-11,Andhra Pradesh
840,Hyderabad,"Residential, Rural and other Areas",20.05,5.5,2007-06-11,Andhra Pradesh
841,Hyderabad,"Residential, Rural and other Areas",13.55,3.7,2007-12-11,Andhra Pradesh
842,Hyderabad,"Residential, Rural and other Areas",17.6,4.766666666666667,2007-04-12,Andhra Pradesh
843,Hyderabad,"Residential, Rural and other Areas",19.0,4.45,2007-07-12,Andhra Pradesh
844,Hyderabad,"Residential, Rural and other Areas",24.533333333333335,5.1,2007-11-12,Andhra Pradesh
845,Hyderabad,"Residential, Rural and other Areas",46.65,5.0,2007-03-01,Andhra Pradesh
846,Hyderabad,"Residential, Rural and other Areas",46.0,5.2,2007-05-01,Andhra Pradesh
847,Hyderabad,"Residential, Rural and other Areas",41.3,5.1,2007-09-01,Andhra Pradesh
848,Hyderabad,"Residential, Rural and other Areas",34.7,5.6,2007-11-01,Andhra Pradesh
849,Hyderabad,"Residential, Rural and other Areas",25.833333333333336,4.9,2007-02-02,Andhra Pradesh
850,Hyderabad,"Residential, Rural and other Areas",24.299999999999997,4.85,2007-04-02,Andhra Pradesh
851,Hyderabad,"Residential, Rural and other Areas",29.866666666666667,4.966666666666667,2007-10-02,Andhra Pradesh
852,Hyderabad,"Residential, Rural and other Areas",30.65,4.95,2007-03-03,Andhra Pradesh
853,Hyderabad,"Residential, Rural and other Areas",33.55,5.05,2007-09-03,Andhra Pradesh
854,Hyderabad,"Residential, Rural and other Areas",34.9,5.1,2007-03-04,Andhra Pradesh
855,Hyderabad,"Residential, Rural and other Areas",32.9,5.15,2007-05-04,Andhra Pradesh
856,Hyderabad,"Residential, Rural and other Areas",36.25,5.15,2007-09-04,Andhra Pradesh
857,Hyderabad,"Residential, Rural and other Areas",35.150000000000006,5.15,2007-11-04,Andhra Pradesh
858,Hyderabad,"Residential, Rural and other Areas",33.25,5.2,2007-05-05,Andhra Pradesh
859,Hyderabad,"Residential, Rural and other Areas",32.65,4.949999999999999,2007-11-05,Andhra Pradesh
860,Hyderabad,"Residential, Rural and other Areas",31.65,5.1,2007-03-06,Andhra Pradesh
861,Hyderabad,"Residential, Rural and other Areas",32.900000000000006,5.0,2007-05-06,Andhra Pradesh
862,Hyderabad,"Residential, Rural and other Areas",31.05,5.15,2007-03-07,Andhra Pradesh
863,Hyderabad,"Residential, Rural and other Areas",33.1,5.3,2007-09-07,Andhra Pradesh
864,Hyderabad,"Residential, Rural and other Areas",31.45,5.15,2007-11-07,Andhra Pradesh
865,Hyderabad,"Residential, Rural and other Areas",30.200000000000003,5.199999999999999,2007-03-08,Andhra Pradesh
866,Hyderabad,"Residential, Rural and other Areas",29.6,5.0,2007-05-08,Andhra Pradesh
867,Hyderabad,"Residential, Rural and other Areas",26.8,4.95,2007-09-08,Andhra Pradesh
868,Hyderabad,"Residential, Rural and other Areas",32.3,4.949999999999999,2007-11-08,Andhra Pradesh
869,Hyderabad,"Residential, Rural and other Areas",31.0,5.25,2007-03-09,Andhra Pradesh
