,City,LocType,NO2,SO2,Sampling.Date,State
5525,Surat,Industrial Area,22.8,17.4,2007-07-11,Gujarat
5526,Surat,Industrial Area,26.4,21.3,2007-08-11,Gujarat
5527,Surat,Industrial Area,33.2,26.8,2007-09-11,Gujarat
5528,Surat,Industrial Area,30.8,25.4,2007-10-11,Gujarat
5529,Surat,Industrial Area,28.2,22.7,2007-11-11,Gujarat
5530,Surat,Industrial Area,28.3,22.8,2007-05-12,Gujarat
5531,Surat,Industrial Area,26.4,20.5,2007-07-12,Gujarat
5532,Surat,Industrial Area,23.7,18.9,2007-12-12,Gujarat
5533,Surat,Industrial Area,24.3,18.4,2008-02-01,Gujarat
5534,Surat,Industrial Area,26.4,19.8,2008-04-01,Gujarat
5535,Surat,Industrial Area,29.1,23.4,2008-09-01,Gujarat
5536,Surat,Industrial Area,26.4,21.1,2008-11-01,Gujarat
5537,Surat,Industrial Area,25.2,20.9,2008-01-16,Gujarat
5538,Surat,Industrial Area,27.9,22.8,2008-01-18,Gujarat
5539,Surat,Industrial Area,30.7,24.6,2008-01-23,Gujarat
5540,Surat,Industrial Area,31.8,25.6,2008-01-25,Gujarat
5541,Surat,Industrial Area,32.1,26.2,2008-01-30,Gujarat
5542,Surat,Industrial Area,33.4,25.6,2008-01-02,Gujarat
5543,Surat,Industrial Area,32.4,25.8,2008-06-02,Gujarat
5544,Surat,Industrial Area,35.1,27.2,2008-08-02,Gujarat
5545,Surat,Industrial Area,31.0,24.7,2008-02-13,Gujarat
5546,Surat,Industrial Area,28.8,22.9,2008-02-15,Gujarat
5547,Surat,Industrial Area,30.2,25.1,2008-02-20,Gujarat
5548,Surat,Industrial Area,27.8,23.4,2008-02-22,Gujarat
5549,Surat,Industrial Area,31.6,25.6,2008-02-27,Gujarat
5550,Surat,Industrial Area,33.4,27.4,2008-02-29,Gujarat
5551,Surat,Industrial Area,29.2,24.8,2008-05-03,Gujarat
5552,Surat,Industrial Area,32.5,26.1,2008-07-03,Gujarat
5553,Surat,Industrial Area,27.6,22.4,2008-12-03,Gujarat
5554,Surat,Industrial Area,25.4,20.9,2008-03-14,Gujarat
5555,Surat,Industrial Area,29.2,23.6,2008-03-19,Gujarat
5556,Surat,Industrial Area,27.6,22.8,2008-03-21,Gujarat
5557,Surat,Industrial Area,25.9,20.4,2008-03-26,Gujarat
5558,Surat,Industrial Area,27.3,22.2,2008-03-28,Gujarat
5559,Surat,Industrial Area,27.8,22.8,2008-03-31,Gujarat
5560,Surat,Industrial Area,31.2,25.1,2008-03-04,Gujarat
5561,Surat,Industrial Area,26.5,21.8,2008-07-04,Gujarat
5562,Surat,Industrial Area,24.6,18.9,2008-10-04,Gujarat
5563,Surat,Industrial Area,27.1,21.5,2008-04-14,Gujarat
5564,Surat,Industrial Area,28.1,22.3,2008-04-17,Gujarat
5565,Surat,Industrial Area,27.3,21.1,2008-04-21,Gujarat
5566,Surat,Industrial Area,25.9,20.8,2008-04-24,Gujarat
5567,Surat,Industrial Area,24.2,18.6,2008-04-28,Gujarat
5568,Surat,Industrial Area,26.1,19.2,2008-01-05,Gujarat
5569,Surat,Industrial Area,29.4,23.4,2008-05-05,Gujarat
5570,Surat,Industrial Area,65.0,24.7,2008-05-15,Gujarat
5571,Surat,Industrial Area,28.9,22.8,2008-05-19,Gujarat
5572,Surat,Industrial Area,30.1,23.4,2008-05-22,Gujarat
5573,Surat,Industrial Area,32.4,24.6,2008-05-26,Gujarat
5574,Surat,Industrial Area,27.6,21.7,2008-05-29,Gujarat
5575,Surat,Industrial Area,26.9,21.7,2008-02-06,Gujarat
5576,Surat,Industrial Area,28.2,22.8,2008-05-06,Gujarat
5577,Surat,Industrial Area,24.3,18.9,2008-09-06,Gujarat
5578,Surat,Industrial Area,25.1,19.6,2008-12-06,Gujarat
5579,Surat,Industrial Area,29.2,23.3,2008-06-16,Gujarat
5580,Surat,Industrial Area,26.4,21.1,2008-06-19,Gujarat
5581,Surat,Industrial Area,24.8,20.2,2008-06-23,Gujarat
5582,Surat,Industrial Area,23.8,19.1,2008-06-26,Gujarat
5583,Surat,Industrial Area,26.5,20.5,2008-01-07,Gujarat
5584,Surat,Industrial Area,24.8,19.5,2008-03-07,Gujarat
5585,Surat,Industrial Area,23.3,18.6,2008-07-07,Gujarat
5586,Surat,Industrial Area,25.7,20.4,2008-10-07,Gujarat
5587,Surat,Industrial Area,24.4,20.2,2008-07-14,Gujarat
5588,Surat,Industrial Area,23.7,19.4,2008-07-17,Gujarat
5589,Surat,Industrial Area,23.1,18.8,2008-07-21,Gujarat
5590,Surat,Industrial Area,24.6,19.6,2008-07-24,Gujarat
5591,Surat,Industrial Area,26.5,20.5,2008-07-28,Gujarat
5592,Surat,Industrial Area,27.2,20.8,2008-07-31,Gujarat
5593,Surat,Industrial Area,23.2,17.5,2008-04-08,Gujarat
5594,Surat,Industrial Area,22.4,16.8,2008-07-08,Gujarat
5595,Surat,Industrial Area,23.3,17.1,2008-12-08,Gujarat
5596,Surat,Industrial Area,23.9,17.5,2008-08-14,Gujarat
5597,Surat,Industrial Area,22.8,17.8,2008-08-18,Gujarat
5598,Surat,Industrial Area,24.2,18.5,2008-08-21,Gujarat
5599,Surat,Industrial Area,21.6,16.4,2008-08-25,Gujarat
5600,Surat,Industrial Area,26.2,19.2,2008-08-28,Gujarat
5601,Surat,Industrial Area,21.5,16.8,2008-01-09,Gujarat
5602,Surat,Industrial Area,20.1,15.4,2008-04-09,Gujarat
5603,Surat,Industrial Area,22.8,17.2,2008-08-09,Gujarat
5604,Surat,Industrial Area,21.1,15.8,2008-11-09,Gujarat
5605,Surat,Industrial Area,23.2,16.5,2008-09-15,Gujarat
5606,Surat,Industrial Area,22.8,16.1,2008-09-18,Gujarat
5607,Surat,Industrial Area,21.0,15.4,2008-09-22,Gujarat
5608,Surat,Industrial Area,20.5,14.5,2008-09-25,Gujarat
5609,Surat,Industrial Area,21.1,14.9,2008-09-29,Gujarat
5610,Surat,Industrial Area,22.7,15.2,2008-02-10,Gujarat
5611,Surat,Industrial Area,21.2,15.8,2008-06-10,Gujarat
5612,Surat,Industrial Area,23.1,16.5,2008-09-10,Gujarat
5613,Surat,Industrial Area,23.8,16.9,2008-10-13,Gujarat
5614,Surat,Industrial Area,24.6,17.1,2008-10-16,Gujarat
5615,Surat,Industrial Area,23.5,16.8,2008-10-20,Gujarat
5616,Surat,Industrial Area,22.7,16.2,2008-10-23,Gujarat
5617,Surat,Industrial Area,24.3,19.6,2008-10-27,Gujarat
5618,Surat,Industrial Area,30.8,24.7,2008-10-28,Gujarat
5619,Surat,Industrial Area,27.8,23.3,2008-10-29,Gujarat
5620,Surat,Industrial Area,25.4,20.1,2008-10-30,Gujarat
5621,Surat,Industrial Area,27.8,21.4,2008-10-11,Gujarat
5622,Surat,Industrial Area,24.5,19.5,2008-11-13,Gujarat
5623,Surat,Industrial Area,26.2,20.6,2008-11-17,Gujarat
5624,Surat,Industrial Area,28.4,22.4,2008-11-20,Gujarat
5625,Surat,Industrial Area,25.3,20.2,2008-11-24,Gujarat
5626,Surat,Industrial Area,24.1,18.8,2008-11-27,Gujarat
5627,Surat,Industrial Area,26.3,21.6,2008-01-12,Gujarat
5628,Surat,Industrial Area,25.8,20.2,2008-04-12,Gujarat
5629,Surat,Industrial Area,26.1,20.9,2008-08-12,Gujarat
5630,Surat,Industrial Area,28.9,23.2,2008-11-12,Gujarat
5631,Surat,Industrial Area,27.1,21.6,2008-12-15,Gujarat
5632,Surat,Industrial Area,25.8,20.8,2008-12-18,Gujarat
5633,Surat,Industrial Area,28.2,22.4,2008-12-22,Gujarat
5634,Surat,Industrial Area,26.4,21.6,2008-12-25,Gujarat
5635,Surat,Industrial Area,25.8,20.7,2008-12-29,Gujarat
5636,Surat,Industrial Area,28.7,23.2,2009-05-01,Gujarat
5637,Surat,Industrial Area,28.2,22.4,2009-08-01,Gujarat
5638,Surat,Industrial Area,27.5,21.8,2009-12-01,Gujarat
5639,Surat,Industrial Area,28.8,22.9,2009-01-15,Gujarat
5640,Surat,Industrial Area,29.4,23.4,2009-01-19,Gujarat
5641,Surat,Industrial Area,28.1,22.5,2009-01-22,Gujarat
5642,Surat,Industrial Area,27.3,22.1,2009-01-26,Gujarat
5643,Surat,Industrial Area,26.8,22.0,2009-01-29,Gujarat
5644,Surat,Industrial Area,29.5,23.7,2009-02-02,Gujarat
5645,Surat,Industrial Area,30.6,24.2,2009-05-02,Gujarat
5646,Surat,Industrial Area,28.8,22.5,2009-09-02,Gujarat
5647,Surat,Industrial Area,29.2,23.6,2009-12-02,Gujarat
5648,Surat,Industrial Area,27.6,22.9,2009-02-16,Gujarat
5649,Surat,Industrial Area,28.1,23.2,2009-02-19,Gujarat
5650,Surat,Industrial Area,27.3,22.5,2009-02-23,Gujarat
5651,Surat,Industrial Area,28.1,22.8,2009-02-26,Gujarat
5652,Surat,Industrial Area,31.2,24.6,2009-02-03,Gujarat
5653,Surat,Industrial Area,30.8,24.2,2009-05-03,Gujarat
5654,Surat,Industrial Area,29.6,23.8,2009-09-03,Gujarat
5655,Surat,Industrial Area,29.2,23.5,2009-12-03,Gujarat
5656,Surat,Industrial Area,28.8,23.2,2009-03-16,Gujarat
5657,Surat,Industrial Area,29.5,23.8,2009-03-19,Gujarat
5658,Surat,Industrial Area,29.9,24.2,2009-03-23,Gujarat
5659,Surat,Industrial Area,28.6,23.1,2009-03-26,Gujarat
5660,Surat,Industrial Area,29.4,23.2,2009-03-30,Gujarat
5661,Surat,Industrial Area,30.2,24.5,2009-02-04,Gujarat
5662,Surat,Industrial Area,28.4,22.5,2009-06-04,Gujarat
5663,Surat,Industrial Area,26.5,21.8,2009-09-04,Gujarat
5664,Surat,Industrial Area,29.8,23.3,2009-04-13,Gujarat
5665,Surat,Industrial Area,28.6,22.1,2009-04-16,Gujarat
5666,Surat,Industrial Area,25.8,20.6,2009-04-20,Gujarat
5667,Surat,Industrial Area,27.3,21.8,2009-04-23,Gujarat
5668,Surat,Industrial Area,27.9,22.5,2009-04-27,Gujarat
5669,Surat,Industrial Area,25.6,21.3,2009-04-30,Gujarat
5670,Surat,Industrial Area,29.5,23.8,2009-04-05,Gujarat
5671,Surat,Industrial Area,29.8,24.6,2009-07-05,Gujarat
5672,Surat,Industrial Area,30.5,25.2,2009-11-05,Gujarat
5673,Surat,Industrial Area,30.7,25.6,2009-05-14,Gujarat
5674,Surat,Industrial Area,30.1,24.8,2009-05-18,Gujarat
5675,Surat,Industrial Area,29.8,24.3,2009-05-21,Gujarat
5676,Surat,Industrial Area,29.2,23.9,2009-05-25,Gujarat
5677,Surat,Industrial Area,28.4,23.6,2009-05-28,Gujarat
5678,Surat,Industrial Area,33.2,26.2,2009-04-06,Gujarat
5679,Surat,Industrial Area,30.4,24.8,2009-08-06,Gujarat
5680,Surat,Industrial Area,29.2,24.2,2009-11-06,Gujarat
5681,Surat,Industrial Area,28.8,23.5,2009-06-15,Gujarat
5682,Surat,Industrial Area,30.3,24.6,2009-06-18,Gujarat
5683,Surat,Industrial Area,31.2,25.3,2009-06-22,Gujarat
5684,Surat,Industrial Area,31.4,25.5,2009-06-25,Gujarat
5685,Surat,Industrial Area,32.3,26.2,2009-06-29,Gujarat
5686,Surat,Industrial Area,32.1,25.8,2009-02-07,Gujarat
5687,Surat,Industrial Area,30.5,24.3,2009-06-07,Gujarat
5688,Surat,Industrial Area,28.8,22.5,2009-09-07,Gujarat
5689,Surat,Industrial Area,21.7,16.7,2009-07-13,Gujarat
5690,Surat,Industrial Area,23.5,18.3,2009-07-18,Gujarat
5691,Surat,Industrial Area,25.4,18.8,2009-07-20,Gujarat
5692,Surat,Industrial Area,26.8,20.3,2009-07-23,Gujarat
5693,Surat,Industrial Area,27.5,21.3,2009-07-27,Gujarat
5694,Surat,Industrial Area,28.3,22.2,2009-07-30,Gujarat
5695,Surat,Industrial Area,31.4,25.1,2009-03-08,Gujarat
5696,Surat,Industrial Area,29.5,24.3,2009-06-08,Gujarat
5697,Surat,Industrial Area,27.6,22.8,2009-10-08,Gujarat
5698,Surat,Industrial Area,26.5,21.6,2009-08-13,Gujarat
5699,Surat,Industrial Area,25.6,20.7,2009-08-17,Gujarat
5700,Surat,Industrial Area,27.1,21.9,2009-08-20,Gujarat
5701,Surat,Industrial Area,27.8,22.4,2009-08-24,Gujarat
5702,Surat,Industrial Area,26.5,21.6,2009-08-27,Gujarat
5703,Surat,Industrial Area,26.8,22.1,2009-08-31,Gujarat
5704,Surat,Industrial Area,27.4,22.5,2009-03-09,Gujarat
5705,Surat,Industrial Area,30.5,23.5,2009-07-09,Gujarat
5706,Surat,Industrial Area,32.4,24.8,2009-10-09,Gujarat
5707,Surat,Industrial Area,31.5,24.2,2009-09-14,Gujarat
5708,Surat,Industrial Area,31.1,23.9,2009-09-17,Gujarat
5709,Surat,Industrial Area,28.6,22.4,2009-09-21,Gujarat
5710,Surat,Industrial Area,27.5,21.5,2009-09-24,Gujarat
5711,Surat,Industrial Area,28.2,21.9,2009-09-28,Gujarat
5712,Surat,Industrial Area,29.4,22.3,2009-01-10,Gujarat
5713,Surat,Industrial Area,28.5,22.8,2009-05-10,Gujarat
5714,Surat,Industrial Area,31.3,25.2,2009-08-10,Gujarat
5715,Surat,Industrial Area,33.1,25.9,2009-12-10,Gujarat
5716,Surat,Industrial Area,34.2,26.2,2009-10-15,Gujarat
5717,Surat,Industrial Area,37.3,28.8,2009-10-16,Gujarat
5718,Surat,Industrial Area,40.3,31.5,2009-10-17,Gujarat
5719,Surat,Industrial Area,38.4,30.2,2009-10-18,Gujarat
5720,Surat,Industrial Area,36.6,27.4,2009-10-19,Gujarat
5721,Surat,Industrial Area,28.6,21.6,2009-02-11,Gujarat
5722,Surat,Industrial Area,29.2,22.5,2009-05-11,Gujarat
5723,Surat,Industrial Area,30.4,23.3,2009-09-11,Gujarat
5724,Surat,Industrial Area,29.8,22.7,2009-12-11,Gujarat
5725,Surat,Industrial Area,31.3,24.6,2009-11-16,Gujarat
5726,Surat,Industrial Area,29.8,23.6,2009-11-19,Gujarat
5727,Surat,Industrial Area,30.5,23.8,2009-11-23,Gujarat
5728,Surat,Industrial Area,29.2,22.9,2009-11-26,Gujarat
5729,Surat,Industrial Area,30.4,23.2,2009-11-30,Gujarat
5730,Surat,Industrial Area,30.9,23.4,2009-03-12,Gujarat
5731,Surat,Industrial Area,26.0,23.0,2010-01-14,Gujarat
5732,Surat,Industrial Area,28.0,24.0,2010-01-18,Gujarat
5733,Surat,Industrial Area,27.0,23.0,2010-01-21,Gujarat
5734,Surat,Industrial Area,27.0,23.0,2010-01-25,Gujarat
5735,Surat,Industrial Area,26.0,24.0,2010-01-28,Gujarat
5736,Surat,Industrial Area,30.0,23.0,2010-02-15,Gujarat
5737,Surat,Industrial Area,29.0,23.0,2010-02-18,Gujarat
5738,Surat,Industrial Area,28.0,23.0,2010-02-22,Gujarat
5739,Surat,Industrial Area,29.0,23.0,2010-02-25,Gujarat
5740,Surat,Industrial Area,34.0,24.0,2010-03-15,Gujarat
5741,Surat,Industrial Area,29.0,19.0,2010-03-18,Gujarat
5742,Surat,Industrial Area,30.0,23.0,2010-03-22,Gujarat
5743,Surat,Industrial Area,30.0,25.0,2010-03-25,Gujarat
5744,Surat,Industrial Area,28.0,21.0,2010-03-29,Gujarat
5745,Surat,Industrial Area,29.0,22.0,2010-04-15,Gujarat
5746,Surat,Industrial Area,29.0,23.0,2010-04-19,Gujarat
5747,Surat,Industrial Area,28.0,22.0,2010-04-22,Gujarat
5748,Surat,Industrial Area,28.0,22.0,2010-04-26,Gujarat
5749,Surat,Industrial Area,26.0,21.0,2010-04-29,Gujarat
5750,Surat,Industrial Area,30.0,24.0,2010-05-13,Gujarat
5751,Surat,Industrial Area,31.0,24.0,2010-05-17,Gujarat
5752,Surat,Industrial Area,28.0,23.0,2010-05-20,Gujarat
5753,Surat,Industrial Area,27.0,22.0,2010-05-24,Gujarat
5754,Surat,Industrial Area,25.0,21.0,2010-05-27,Gujarat
5755,Surat,Industrial Area,26.0,21.0,2010-05-31,Gujarat
5756,Surat,Industrial Area,29.0,23.0,2010-06-14,Gujarat
5757,Surat,Industrial Area,27.0,22.0,2010-06-17,Gujarat
5758,Surat,Industrial Area,28.0,23.0,2010-06-21,Gujarat
5759,Surat,Industrial Area,27.0,22.0,2010-06-24,Gujarat
5760,Surat,Industrial Area,27.0,21.0,2010-06-28,Gujarat
5761,Surat,Industrial Area,27.0,21.0,2010-07-15,Gujarat
5762,Surat,Industrial Area,25.0,19.0,2010-07-19,Gujarat
5763,Surat,Industrial Area,21.0,15.0,2010-07-22,Gujarat
5764,Surat,Industrial Area,22.0,16.0,2010-07-26,Gujarat
5765,Surat,Industrial Area,25.0,19.0,2010-07-29,Gujarat
5766,Surat,Industrial Area,21.0,16.0,2010-08-16,Gujarat
5767,Surat,Industrial Area,23.0,17.0,2010-08-19,Gujarat
5768,Surat,Industrial Area,23.0,18.0,2010-08-23,Gujarat
5769,Surat,Industrial Area,19.0,14.0,2010-08-26,Gujarat
5770,Surat,Industrial Area,20.0,14.0,2010-08-30,Gujarat
5771,Surat,Industrial Area,23.0,17.0,2010-09-13,Gujarat
5772,Surat,Industrial Area,23.0,17.0,2010-09-16,Gujarat
5773,Surat,Industrial Area,24.0,18.0,2010-09-20,Gujarat
5774,Surat,Industrial Area,23.0,17.0,2010-09-23,Gujarat
5775,Surat,Industrial Area,24.0,18.0,2010-09-27,Gujarat
5776,Surat,Industrial Area,23.0,18.0,2010-09-30,Gujarat
5777,Surat,Industrial Area,25.0,18.0,2010-10-14,Gujarat
5778,Surat,Industrial Area,23.0,17.0,2010-10-18,Gujarat
5779,Surat,Industrial Area,25.0,18.0,2010-10-21,Gujarat
5780,Surat,Industrial Area,25.0,19.0,2010-10-25,Gujarat
5781,Surat,Industrial Area,26.0,19.0,2010-10-28,Gujarat
5782,Surat,Industrial Area,25.0,19.0,2010-11-15,Gujarat
5783,Surat,Industrial Area,25.0,18.0,2010-11-18,Gujarat
5784,Surat,Industrial Area,24.0,18.0,2010-11-22,Gujarat
5785,Surat,Industrial Area,25.0,18.0,2010-11-25,Gujarat
5786,Surat,Industrial Area,25.0,18.0,2010-11-29,Gujarat
5787,Surat,Industrial Area,27.0,20.0,2010-12-13,Gujarat
5788,Surat,Industrial Area,28.0,20.0,2010-12-16,Gujarat
5789,Surat,Industrial Area,28.0,21.0,2010-12-20,Gujarat
5790,Surat,Industrial Area,26.0,20.0,2010-12-23,Gujarat
5791,Surat,Industrial Area,26.0,19.0,2010-12-27,Gujarat
5792,Surat,Industrial Area,25.0,18.0,2010-12-30,Gujarat
5793,Surat,Industrial Area,27.0,24.0,2010-04-01,Gujarat
5794,Surat,Industrial Area,29.0,24.0,2010-07-01,Gujarat
5795,Surat,Industrial Area,27.0,24.0,2010-11-01,Gujarat
5796,Surat,Industrial Area,29.0,23.0,2010-01-02,Gujarat
5797,Surat,Industrial Area,30.0,23.0,2010-04-02,Gujarat
5798,Surat,Industrial Area,30.0,23.0,2010-08-02,Gujarat
5799,Surat,Industrial Area,29.0,23.0,2010-11-02,Gujarat
5800,Surat,Industrial Area,32.0,26.0,2010-01-03,Gujarat
5801,Surat,Industrial Area,32.0,25.0,2010-04-03,Gujarat
5802,Surat,Industrial Area,34.0,27.0,2010-08-03,Gujarat
5803,Surat,Industrial Area,32.0,26.0,2010-11-03,Gujarat
5804,Surat,Industrial Area,29.0,24.0,2010-01-04,Gujarat
5805,Surat,Industrial Area,31.0,25.0,2010-05-04,Gujarat
5806,Surat,Industrial Area,30.0,24.0,2010-08-04,Gujarat
5807,Surat,Industrial Area,31.0,26.0,2010-12-04,Gujarat
5808,Surat,Industrial Area,30.0,20.0,2010-03-05,Gujarat
5809,Surat,Industrial Area,29.0,24.0,2010-06-05,Gujarat
5810,Surat,Industrial Area,29.0,23.0,2010-10-05,Gujarat
5811,Surat,Industrial Area,26.0,21.0,2010-03-06,Gujarat
5812,Surat,Industrial Area,27.0,21.0,2010-07-06,Gujarat
5813,Surat,Industrial Area,28.0,22.0,2010-10-06,Gujarat
5814,Surat,Industrial Area,26.0,21.0,2010-01-07,Gujarat
5815,Surat,Industrial Area,26.0,21.0,2010-05-07,Gujarat
5816,Surat,Industrial Area,25.0,20.0,2010-08-07,Gujarat
5817,Surat,Industrial Area,27.0,23.0,2010-12-07,Gujarat
5818,Surat,Industrial Area,23.0,18.0,2010-02-08,Gujarat
5819,Surat,Industrial Area,22.0,17.0,2010-05-08,Gujarat
5820,Surat,Industrial Area,20.0,15.0,2010-09-08,Gujarat
5821,Surat,Industrial Area,21.0,16.0,2010-12-08,Gujarat
5822,Surat,Industrial Area,20.0,15.0,2010-02-09,Gujarat
5823,Surat,Industrial Area,22.0,16.0,2010-06-09,Gujarat
5824,Surat,Industrial Area,23.0,17.0,2010-09-09,Gujarat
5825,Surat,Industrial Area,26.0,19.0,2010-04-10,Gujarat
5826,Surat,Industrial Area,24.0,18.0,2010-07-10,Gujarat
5827,Surat,Industrial Area,24.0,16.0,2010-11-10,Gujarat
5828,Surat,Industrial Area,23.0,18.0,2010-01-11,Gujarat
5829,Surat,Industrial Area,26.0,21.0,2010-04-11,Gujarat
5830,Surat,Industrial Area,26.0,19.0,2010-08-11,Gujarat
5831,Surat,Industrial Area,25.0,18.0,2010-11-11,Gujarat
5832,Surat,Industrial Area,25.0,19.0,2010-02-12,Gujarat
5833,Surat,Industrial Area,27.0,20.0,2010-06-12,Gujarat
5834,Surat,Industrial Area,27.0,20.0,2010-09-12,Gujarat
5835,Surat,Industrial Area,28.0,21.0,2011-03-01,Gujarat
5836,Surat,Industrial Area,29.0,21.0,2011-06-01,Gujarat
5837,Surat,Industrial Area,28.0,21.0,2011-10-01,Gujarat
5838,Surat,Industrial Area,26.0,20.0,2011-01-13,Gujarat
5839,Surat,Industrial Area,28.0,21.0,2011-01-17,Gujarat
5840,Surat,Industrial Area,28.0,21.0,2011-01-20,Gujarat
5841,Surat,Industrial Area,27.0,20.0,2011-01-24,Gujarat
5842,Surat,Industrial Area,29.0,21.0,2011-01-27,Gujarat
5843,Surat,Industrial Area,28.0,22.0,2011-01-31,Gujarat
5844,Surat,Industrial Area,28.5,21.5,2011-03-02,Gujarat
5845,Surat,Industrial Area,30.0,22.0,2011-07-02,Gujarat
5846,Surat,Industrial Area,32.0,24.0,2011-10-02,Gujarat
5847,Surat,Industrial Area,29.0,21.0,2011-02-14,Gujarat
5848,Surat,Industrial Area,28.0,21.0,2011-02-17,Gujarat
5849,Surat,Industrial Area,31.0,23.0,2011-02-21,Gujarat
5850,Surat,Industrial Area,26.0,19.0,2011-02-24,Gujarat
5851,Surat,Industrial Area,28.0,19.0,2011-02-28,Gujarat
5852,Surat,Industrial Area,33.0,25.0,2011-07-03,Gujarat
5853,Surat,Industrial Area,35.0,26.0,2011-10-03,Gujarat
5854,Surat,Industrial Area,29.0,21.0,2011-03-14,Gujarat
5855,Surat,Industrial Area,32.0,24.0,2011-03-17,Gujarat
5856,Surat,Industrial Area,29.0,22.0,2011-03-21,Gujarat
5857,Surat,Industrial Area,32.0,23.0,2011-03-24,Gujarat
5858,Surat,Industrial Area,30.0,22.0,2011-03-28,Gujarat
5859,Surat,Industrial Area,33.0,24.0,2011-03-31,Gujarat
5860,Surat,Industrial Area,34.0,25.0,2011-04-04,Gujarat
5861,Surat,Industrial Area,36.0,26.0,2011-07-04,Gujarat
5862,Surat,Industrial Area,32.0,23.0,2011-11-04,Gujarat
5863,Surat,Industrial Area,32.0,22.0,2011-04-14,Gujarat
5864,Surat,Industrial Area,33.0,24.0,2011-04-18,Gujarat
5865,Surat,Industrial Area,33.0,25.0,2011-04-21,Gujarat
5866,Surat,Industrial Area,32.0,23.0,2011-04-25,Gujarat
5867,Surat,Industrial Area,34.0,25.0,2011-04-28,Gujarat
5868,Surat,Industrial Area,36.0,26.0,2011-02-05,Gujarat
5869,Surat,Industrial Area,38.0,28.0,2011-05-05,Gujarat
5870,Surat,Industrial Area,34.0,26.0,2011-09-05,Gujarat
5871,Surat,Industrial Area,33.0,24.0,2011-12-05,Gujarat
5872,Surat,Industrial Area,31.0,23.0,2011-05-16,Gujarat
5873,Surat,Industrial Area,34.0,26.0,2011-05-19,Gujarat
5874,Surat,Industrial Area,33.0,25.0,2011-05-23,Gujarat
5875,Surat,Industrial Area,35.0,26.0,2011-05-26,Gujarat
5876,Surat,Industrial Area,34.0,25.0,2011-05-30,Gujarat
5877,Surat,Industrial Area,33.0,24.0,2011-02-06,Gujarat
5878,Surat,Industrial Area,31.0,23.0,2011-06-06,Gujarat
5879,Surat,Industrial Area,34.0,25.0,2011-09-06,Gujarat
5880,Surat,Industrial Area,34.0,25.0,2011-06-13,Gujarat
5881,Surat,Industrial Area,33.0,24.0,2011-06-16,Gujarat
5882,Surat,Industrial Area,33.0,24.0,2011-06-20,Gujarat
5883,Surat,Industrial Area,29.0,21.0,2011-06-23,Gujarat
5884,Surat,Industrial Area,31.0,22.0,2011-06-27,Gujarat
5885,Surat,Industrial Area,31.0,22.0,2011-06-30,Gujarat
5886,Surat,Industrial Area,27.0,18.0,2011-04-07,Gujarat
5887,Surat,Industrial Area,25.0,17.0,2011-07-07,Gujarat
5888,Surat,Industrial Area,27.0,18.0,2011-11-07,Gujarat
5889,Surat,Industrial Area,29.0,20.0,2011-07-14,Gujarat
5890,Surat,Industrial Area,26.0,18.0,2011-07-19,Gujarat
5891,Surat,Industrial Area,28.0,19.0,2011-07-21,Gujarat
5892,Surat,Industrial Area,28.0,19.0,2011-07-25,Gujarat
5893,Surat,Industrial Area,26.0,17.0,2011-07-28,Gujarat
5894,Surat,Industrial Area,25.0,15.0,2011-01-08,Gujarat
5895,Surat,Industrial Area,23.0,14.0,2011-04-08,Gujarat
5896,Surat,Industrial Area,25.0,15.0,2011-08-08,Gujarat
5897,Surat,Industrial Area,23.0,14.0,2011-11-08,Gujarat
5898,Surat,Industrial Area,21.0,12.0,2011-08-15,Gujarat
5899,Surat,Industrial Area,21.0,12.0,2011-08-18,Gujarat
5900,Surat,Industrial Area,23.0,13.0,2011-08-22,Gujarat
5901,Surat,Industrial Area,22.0,13.0,2011-08-25,Gujarat
5902,Surat,Industrial Area,21.0,12.0,2011-08-29,Gujarat
5903,Surat,Industrial Area,22.0,13.0,2011-01-09,Gujarat
5904,Surat,Industrial Area,24.0,15.0,2011-05-09,Gujarat
5905,Surat,Industrial Area,27.0,18.0,2011-08-09,Gujarat
5906,Surat,Industrial Area,23.0,14.0,2011-12-09,Gujarat
5907,Surat,Industrial Area,26.0,17.0,2011-09-15,Gujarat
5908,Surat,Industrial Area,26.0,19.0,2011-09-19,Gujarat
5909,Surat,Industrial Area,29.0,19.0,2011-09-22,Gujarat
5910,Surat,Industrial Area,29.0,20.0,2011-09-26,Gujarat
5911,Surat,Industrial Area,27.0,19.0,2011-09-29,Gujarat
5912,Surat,Industrial Area,26.0,17.0,2011-03-10,Gujarat
5913,Surat,Industrial Area,26.0,17.0,2011-06-10,Gujarat
5914,Surat,Industrial Area,28.0,19.0,2011-10-10,Gujarat
5915,Surat,Industrial Area,29.0,21.0,2011-10-13,Gujarat
5916,Surat,Industrial Area,28.0,19.0,2011-10-17,Gujarat
5917,Surat,Industrial Area,30.0,21.0,2011-10-20,Gujarat
5918,Surat,Industrial Area,30.0,21.0,2011-10-24,Gujarat
5919,Surat,Industrial Area,32.0,22.0,2011-10-27,Gujarat
5920,Surat,Industrial Area,29.0,20.0,2011-10-31,Gujarat
5921,Surat,Industrial Area,29.0,21.0,2011-03-11,Gujarat
5922,Surat,Industrial Area,27.0,18.0,2011-07-11,Gujarat
5923,Surat,Industrial Area,26.0,18.0,2011-10-11,Gujarat
